from_oc_key|to_oc_key|skill_match_pct
19f6634f-ec0c-4513-b0d9-d43f9ddeb82d|4b05bef2-ded4-4b09-ab94-f4c6a555a775|0.80
19f6634f-ec0c-4513-b0d9-d43f9ddeb82d|7591db5b-ee01-4b6b-b626-ddaf892458d4|0.68
1a07bd7d-2e1d-4930-a84a-1a442b8f2a44|23e692a9-a242-4d4f-988f-ed562f757864|0.19
1a07bd7d-2e1d-4930-a84a-1a442b8f2a44|83588a0e-b63d-4483-a884-06f1e3a1a4be|0.31
1a07bd7d-2e1d-4930-a84a-1a442b8f2a44|da4589ce-7534-4cc1-9ce4-cabf9364b87c|0.32
1a1ea837-0103-4230-8756-533a77c5f9f4|5c082067-ea18-4ccb-8c43-e70b18ad8120|0.17
1a1ea837-0103-4230-8756-533a77c5f9f4|be0e6189-46a5-4b90-8622-2d1988efba1a|0.22
1a1ea837-0103-4230-8756-533a77c5f9f4|d1974e0c-8f92-473b-a32d-f0616c08b1ff|0.19
1a46d0f0-93d7-44d1-bff9-58e3f21bd4c4|5cff1eee-9027-4064-8a26-35b1877e4eb3|0.44
1a46d0f0-93d7-44d1-bff9-58e3f21bd4c4|c18fddf5-cfc4-4f9c-94d6-86608faaa1dd|0.44
1a46d0f0-93d7-44d1-bff9-58e3f21bd4c4|f5576c5b-8d03-4a3d-9cb7-b8c4ac07a7ef|0.33
1a6d1acf-5956-4ba0-95bf-b15b05a02013|17c02096-05d6-4a5a-ba93-9f22d68df0d3|0.19
1a6d1acf-5956-4ba0-95bf-b15b05a02013|2555a1bc-9f30-4371-9499-64793e48cd55|0.19
1a6d1acf-5956-4ba0-95bf-b15b05a02013|6565dc02-14e4-4819-b99c-44c352000f43|0.20
1a7fb683-6544-4442-b54c-ec72ef468ff0|6ba25e0f-7fb8-4879-a1f9-d4f8945966be|0.41
1a7fb683-6544-4442-b54c-ec72ef468ff0|6fed206a-ac4d-492b-a81a-5a3a0f2b67bc|0.31
1a7fb683-6544-4442-b54c-ec72ef468ff0|cb93fd23-1f51-4495-867a-936c1967066b|0.33
1a87e487-6761-4374-b6db-100ac5a9ad5a|21de0f3b-a71a-4263-a9ba-90c5f3721b4d|0.26
1a87e487-6761-4374-b6db-100ac5a9ad5a|30f3ea93-882a-4525-841c-1d5b4b64076f|0.35
1a87e487-6761-4374-b6db-100ac5a9ad5a|32fafe2c-0099-4852-889e-46614ce9a9ae|0.24
1a8bda86-307e-4cc0-a945-ceb678ff1471|303a1e34-cb16-4054-b323-81e5eec17397|0.36
1a8bda86-307e-4cc0-a945-ceb678ff1471|92cba6b4-8fca-49bb-b68c-45c5096fedc9|0.32
1a8bda86-307e-4cc0-a945-ceb678ff1471|cb932c74-c13b-47e9-9a85-318bd8eb2f96|0.36
1a953e5a-f53f-461d-818b-6b2e655a751f|11eb55d3-4dbe-45c5-a6ce-f04ae843c938|0.33
1a953e5a-f53f-461d-818b-6b2e655a751f|b493b10d-7131-4814-93bb-a2c1be4a095f|0.20
1a953e5a-f53f-461d-818b-6b2e655a751f|f8ab2e08-d14e-4938-a2cd-c04821556db7|0.20
1a9d99ba-4c08-4864-8f6a-1b0f2b4cf883|8e24c53a-9dc6-46d1-986b-48a93f20df2a|0.29
1a9d99ba-4c08-4864-8f6a-1b0f2b4cf883|a6af318e-8a3a-4266-a1ef-cf7afe588201|0.24
1a9d99ba-4c08-4864-8f6a-1b0f2b4cf883|d36b66f8-c08a-4416-953b-62c271ca7509|0.24
1aa4bb15-c527-4a3b-9270-b3c71c4be111|50b41847-6dad-4a2e-9427-a0374c2963fd|0.34
1aa4bb15-c527-4a3b-9270-b3c71c4be111|874a2080-a9b6-46a9-8662-c9b7d4208f73|0.34
1aa4bb15-c527-4a3b-9270-b3c71c4be111|c995fe34-0909-4ce3-b7b7-97945efede56|0.34
1aadb308-432a-4d01-b54b-b4f7f76dd419|26852256-d423-41bb-8178-4d37ff2528b9|0.24
1aadb308-432a-4d01-b54b-b4f7f76dd419|e00c46c4-bd3c-4d88-8d30-fc6f951554bd|0.22
1aadb308-432a-4d01-b54b-b4f7f76dd419|ff42d44c-34f8-46be-ad3a-2aad9a5e43f0|0.36
1ab184b6-de00-4476-ba1d-c6a71c668be3|0fdc5efb-d38e-4019-bede-0ce55404549d|0.17
1ab184b6-de00-4476-ba1d-c6a71c668be3|3caa57c9-d360-4ce4-8000-34a983666ba7|0.17
1ab184b6-de00-4476-ba1d-c6a71c668be3|7f800e7d-9d86-406a-9116-b5eca7526869|0.17
1ad4012e-30e3-492c-b42c-09cff3047574|570d7e74-5c65-4a9a-95ba-f8c27025c5f4|0.47
1ad4012e-30e3-492c-b42c-09cff3047574|5efb2c08-ba3a-4659-a2e4-1883f54e77b6|0.53
1ad4012e-30e3-492c-b42c-09cff3047574|ff142063-f89d-446d-92ac-9a3a124210a0|0.49
1ad59946-d13e-441e-9b36-56e1df055e21|30f3ea93-882a-4525-841c-1d5b4b64076f|0.29
1ad59946-d13e-441e-9b36-56e1df055e21|b680251e-b3c7-4029-9849-66a95081801c|0.17
1ad59946-d13e-441e-9b36-56e1df055e21|cd4f41a5-87a6-4b3c-8ee3-14e6f457c365|0.17
1ae8d28e-407c-48ab-88ff-4cb25bfcdea6|58ff0ec2-08ba-4b21-b765-babb6d76ca36|0.35
1ae8d28e-407c-48ab-88ff-4cb25bfcdea6|82025c02-9082-416c-998b-f51eb0359ee6|0.40
1ae8d28e-407c-48ab-88ff-4cb25bfcdea6|e65a9b0e-7347-4f6e-945e-aaeee976ef6e|0.40
1b123879-8f0d-4793-8069-3dc21a08921a|30f3ea93-882a-4525-841c-1d5b4b64076f|0.18
1b123879-8f0d-4793-8069-3dc21a08921a|87775d69-ae88-449e-ad71-6f9875711816|0.18
1b123879-8f0d-4793-8069-3dc21a08921a|bcc2c1db-f969-4355-bebf-4878ff6c2a94|0.27
1b38a27d-ef98-4d9f-b1b2-8c109bf47e79|21ae429f-a152-46a6-a73c-9ec65c7803f0|0.18
1b38a27d-ef98-4d9f-b1b2-8c109bf47e79|6662e56e-bc3d-4d9b-bed2-79d510d7c4ff|0.18
1b38a27d-ef98-4d9f-b1b2-8c109bf47e79|84931290-ad27-45ad-b611-9556c5facbdb|0.32
1b3e150f-8ec1-47e2-a2ef-d02632efe0d5|03b55cb5-9735-4582-8e20-2b1cb76635cb|0.91
1b3e150f-8ec1-47e2-a2ef-d02632efe0d5|9e81adde-9983-44fa-b74b-c548d0dbfbdd|0.88
1b3e150f-8ec1-47e2-a2ef-d02632efe0d5|f88fb9dd-5a46-4086-a284-b1992174e55c|0.88
1b422c31-f242-46b5-bbdc-aa63885e4b5c|5baffa9d-1607-4665-be94-662bad26b9ff|0.14
1b422c31-f242-46b5-bbdc-aa63885e4b5c|a092cb70-f3e3-4224-98a3-b97c0114de77|0.18
1b422c31-f242-46b5-bbdc-aa63885e4b5c|c18fddf5-cfc4-4f9c-94d6-86608faaa1dd|0.18
1b48fbd2-688f-4ba9-b430-86b2ae273724|28742973-c452-4996-b070-440e437306dc|0.16
1b48fbd2-688f-4ba9-b430-86b2ae273724|87775d69-ae88-449e-ad71-6f9875711816|0.16
1b48fbd2-688f-4ba9-b430-86b2ae273724|8a87e8b3-aecf-48a7-9837-4e022c3b9bb9|0.16
1b4e795d-6e49-4b7b-bb34-585edfd6eb18|15419750-d6e6-4ab8-a77b-b42794f2e168|0.23
1b4e795d-6e49-4b7b-bb34-585edfd6eb18|6482664d-48f4-4ff4-9346-584ac0e2f729|0.23
1b4e795d-6e49-4b7b-bb34-585edfd6eb18|a659968d-0804-4357-bc60-735e4d41e65c|0.23
1b5ccfe7-1cc3-4f02-974c-f852d3faf57e|8e24c53a-9dc6-46d1-986b-48a93f20df2a|0.46
1b5ccfe7-1cc3-4f02-974c-f852d3faf57e|d36b66f8-c08a-4416-953b-62c271ca7509|0.48
1b5ccfe7-1cc3-4f02-974c-f852d3faf57e|f5e80af5-eebe-4133-878a-5dc5ef34fe93|0.52
1b8c2a8e-204e-4035-bf88-921564e6df2e|55076d82-52a7-47eb-b882-f12322c42ecd|0.39
1b8c2a8e-204e-4035-bf88-921564e6df2e|6833077e-e521-4605-bc1a-893f4b3d811c|0.39
1b8c2a8e-204e-4035-bf88-921564e6df2e|85acc7e9-1fac-4e91-962b-8b8031f39487|0.39
1b8c75a9-407b-4554-a7d6-df391672c6b1|1765f9b2-8483-490d-8df6-6e39db30ad82|0.14
1b8c75a9-407b-4554-a7d6-df391672c6b1|509f9452-ed18-4fbf-8a4c-d45de85aa2f7|0.11
1b8c75a9-407b-4554-a7d6-df391672c6b1|f5e80af5-eebe-4133-878a-5dc5ef34fe93|0.08
1b949bae-882f-40ff-9fe7-3c8ede5e38b5|42ff9e52-1f56-427d-b772-b9328c39b98a|0.18
1b949bae-882f-40ff-9fe7-3c8ede5e38b5|7beefadd-ea05-4f59-bc4b-01075f27b937|0.18
1b949bae-882f-40ff-9fe7-3c8ede5e38b5|ecd0fad8-b099-4c47-93f6-dde9f6f6c5fc|0.26
1b99cad3-27c6-4e19-83b6-7b5f8338ed2b|0e99c929-364f-4b0a-8a64-2aab42420f00|0.49
1b99cad3-27c6-4e19-83b6-7b5f8338ed2b|b2cede50-82bb-4684-9f11-1930e12ad672|0.41
1b99cad3-27c6-4e19-83b6-7b5f8338ed2b|d7d986e1-7333-431b-9719-0c5c6939e360|0.68
1bb2aa65-1524-4961-8dba-ad25f34f195f|1cd93859-d796-4559-90c4-4b4597cd6e54|0.50
1bb2aa65-1524-4961-8dba-ad25f34f195f|88721b6c-d2ce-41c6-8878-73c0d3aacf39|0.59
1bb2aa65-1524-4961-8dba-ad25f34f195f|9c3cdf9a-f62f-4d73-bb8d-4cfc85c2d271|0.56
1bb7c072-38c8-430a-b943-76bfa312a5f4|6fed206a-ac4d-492b-a81a-5a3a0f2b67bc|0.29
1bb7c072-38c8-430a-b943-76bfa312a5f4|84f20f5d-149a-4512-b319-18a81d3d6026|0.32
1bb7c072-38c8-430a-b943-76bfa312a5f4|e89e330c-daa3-48f0-b34e-04e3344ea8dc|0.32
1bbaf82c-67ae-4beb-9a55-7298acf5b2af|0bf5d25a-2b4d-43b5-b053-beeb210fa43a|0.38
1bbaf82c-67ae-4beb-9a55-7298acf5b2af|b560456a-bc4d-41a9-94c8-bf8636147246|0.36
1bbaf82c-67ae-4beb-9a55-7298acf5b2af|dab9c6dd-8efb-4fe2-8b10-477ef2bcfd8b|0.34
1bcc6461-4cc2-4732-a6d0-901687046443|303a1e34-cb16-4054-b323-81e5eec17397|0.19
1bcc6461-4cc2-4732-a6d0-901687046443|503ea267-93e9-4b8c-ae5e-817fe7e4a245|0.19
1bcc6461-4cc2-4732-a6d0-901687046443|f4a25243-b06a-42a9-9c69-246853df63ad|0.14
1bdb7d70-1769-4338-aa90-d25a90fe8a6d|579254cf-6d69-4889-9000-9c79dc568644|0.29
1bdb7d70-1769-4338-aa90-d25a90fe8a6d|d7d986e1-7333-431b-9719-0c5c6939e360|0.44
1bdb7d70-1769-4338-aa90-d25a90fe8a6d|d8e502b4-1be6-4d10-a224-151688f8f0c8|0.29
1c1e86f9-6347-42d6-aa6e-c95b138bf640|1b5ccfe7-1cc3-4f02-974c-f852d3faf57e|0.41
1c1e86f9-6347-42d6-aa6e-c95b138bf640|e1fdca51-a0e1-4bea-822f-82a090ece780|0.41
1c1e86f9-6347-42d6-aa6e-c95b138bf640|f5e80af5-eebe-4133-878a-5dc5ef34fe93|0.41
1c25fdb4-c6e2-4118-99a5-519e9657a2bd|9aa2a36f-296e-45fe-9798-b7839e0ed389|0.35
1c25fdb4-c6e2-4118-99a5-519e9657a2bd|b2cac4bc-abb7-41b3-a515-2ad006b8ebf6|0.47
1c25fdb4-c6e2-4118-99a5-519e9657a2bd|becbe3ca-e000-40c0-9f67-5c4035b930ea|0.35
1c36dd08-f6a7-43f2-a889-beebedb71c25|1f958638-066f-470c-9549-a9070ba280a6|0.42
1c36dd08-f6a7-43f2-a889-beebedb71c25|579254cf-6d69-4889-9000-9c79dc568644|0.42
1c36dd08-f6a7-43f2-a889-beebedb71c25|fde4372d-8293-42de-afbb-8b5a9b274fe7|0.42
1c5ec3d2-a241-4ba2-ba20-e4da565383a6|4a1d28b0-eca5-4c0a-a49d-ce974e7d04ce|0.44
1c5ec3d2-a241-4ba2-ba20-e4da565383a6|862ed9e5-96ec-410d-a0fd-5206a05a7954|0.44
1c5ec3d2-a241-4ba2-ba20-e4da565383a6|e9a65aca-64f6-450d-a637-1ecf86ba2a53|0.41
1c862e14-80f8-4aa8-8f1c-fd2ca95b63ad|0d7ae791-653e-4297-9f61-8bad87f61d57|0.35
1c862e14-80f8-4aa8-8f1c-fd2ca95b63ad|3dbd758c-6dc0-41fe-8248-2250c9bfa4ab|0.32
1c862e14-80f8-4aa8-8f1c-fd2ca95b63ad|4b759f0e-8fec-4cf5-80d4-d112a9fd4e51|0.19
1c948509-4015-40b0-b380-105fc85782a5|080fc550-b7ca-4576-aaf5-06fffbede994|0.33
1c948509-4015-40b0-b380-105fc85782a5|771955d9-e988-47f3-b60f-207adb2cd571|0.42
1c948509-4015-40b0-b380-105fc85782a5|bcc2c1db-f969-4355-bebf-4878ff6c2a94|0.35
1c9937fe-5eaa-4f7e-ba31-77e6e7db022c|2ac509e8-2850-42c3-b11d-d24077a7921b|0.40
1c9937fe-5eaa-4f7e-ba31-77e6e7db022c|579254cf-6d69-4889-9000-9c79dc568644|0.40
1c9937fe-5eaa-4f7e-ba31-77e6e7db022c|a4869ae9-2dfe-48cc-bd97-f803880f3407|0.45
1cd93859-d796-4559-90c4-4b4597cd6e54|1bb2aa65-1524-4961-8dba-ad25f34f195f|0.51
1cd93859-d796-4559-90c4-4b4597cd6e54|88721b6c-d2ce-41c6-8878-73c0d3aacf39|0.86
1cd93859-d796-4559-90c4-4b4597cd6e54|9c3cdf9a-f62f-4d73-bb8d-4cfc85c2d271|0.49
1ce76c3b-edee-41b4-88c2-5db9b70d8bf0|262d4e45-0cf7-4399-be6f-3d5e96826ef2|0.43
1ce76c3b-edee-41b4-88c2-5db9b70d8bf0|4b8dced3-ac9e-445d-8787-e07daf52e295|0.43
1ce76c3b-edee-41b4-88c2-5db9b70d8bf0|a2bc52c2-9802-4929-a95c-6379d9f19204|0.43
1d188cae-90e9-4950-9666-3e1a9500de50|0e68f523-3206-4896-b725-44150dd22057|0.28
1d188cae-90e9-4950-9666-3e1a9500de50|16ad07cd-2fd2-4f93-b442-89918c10bbbf|0.28
1d188cae-90e9-4950-9666-3e1a9500de50|29900d8d-4463-4a6e-b6aa-e97418700245|0.28
1d196f32-05ca-4ea5-a347-4fccbb3da863|27811419-407f-4868-a388-2f7df7aafd91|0.27
1d196f32-05ca-4ea5-a347-4fccbb3da863|6565dc02-14e4-4819-b99c-44c352000f43|0.34
1d196f32-05ca-4ea5-a347-4fccbb3da863|86ca306c-ab99-420a-9e2a-aa73c5c4de22|0.25
1d4a4baf-4073-43bd-ac72-ff7d443273ff|0e216d47-fc12-43e9-8953-ad8ba11f4b96|0.19
1d4a4baf-4073-43bd-ac72-ff7d443273ff|13d8b1be-d711-4bbc-a45e-cad605162f41|0.19
1d4a4baf-4073-43bd-ac72-ff7d443273ff|5efb2c08-ba3a-4659-a2e4-1883f54e77b6|0.15
1d6fbb43-f4c7-4839-8099-55eae5d424a5|21af40bb-2ae3-4fc7-9b28-d2cdd8308912|0.20
1d6fbb43-f4c7-4839-8099-55eae5d424a5|30f3ea93-882a-4525-841c-1d5b4b64076f|0.20
1d6fbb43-f4c7-4839-8099-55eae5d424a5|5c1eba1e-7820-4287-9746-4c5906320100|0.20
1d70e660-1114-41c6-926a-053541460d88|490d0c6f-0dc8-4825-9f17-207749fb1785|0.26
1d70e660-1114-41c6-926a-053541460d88|8b8ae0a5-342c-43ae-b856-e1fea6fd6d1c|0.29
1d70e660-1114-41c6-926a-053541460d88|b493b10d-7131-4814-93bb-a2c1be4a095f|0.29
1d75ea5a-f902-4b47-8d63-5c6d2a5c0bb5|6fc8f605-98b9-4218-b5e2-91c4c9c55c4d|0.21
1d75ea5a-f902-4b47-8d63-5c6d2a5c0bb5|ab7bccb2-6f81-4a3d-a0c0-fca5d47d2775|0.35
1d75ea5a-f902-4b47-8d63-5c6d2a5c0bb5|fde4372d-8293-42de-afbb-8b5a9b274fe7|0.26
1d8545df-e3d8-4ece-9449-0f2940e97e7c|18459eb0-5506-4692-9889-d1f9a2b989eb|0.41
1d8545df-e3d8-4ece-9449-0f2940e97e7c|63042e8f-dd59-47fe-87f3-3b2ce21f196a|0.41
1d8545df-e3d8-4ece-9449-0f2940e97e7c|bc6649ff-05f8-4c98-9db6-9be0d13883a9|0.41
1d8f8111-79dd-41dc-aa2a-12f3192dde3c|444c9aa9-578d-4a9a-9949-99ef1bacb20e|0.31
1d8f8111-79dd-41dc-aa2a-12f3192dde3c|53d2052f-edc0-4f44-8be1-164526412bfe|0.31
1d8f8111-79dd-41dc-aa2a-12f3192dde3c|a4869ae9-2dfe-48cc-bd97-f803880f3407|0.31
1da55a33-09b3-4ac7-818e-2a0fea68cecc|3b6bea7d-36f4-44fb-ac73-d1cc8a198dcb|0.29
1da55a33-09b3-4ac7-818e-2a0fea68cecc|52b9e8dc-de6c-41dd-b29a-e1291c273f6f|0.41
1da55a33-09b3-4ac7-818e-2a0fea68cecc|5ff7a990-a306-40c2-9224-b2bf7f15b2f9|0.35
1dd7c3cb-2d58-4dad-ae15-c9081174ab7e|356227b9-2263-4dbd-81e9-7dfc6d3f3af7|0.18
1dd7c3cb-2d58-4dad-ae15-c9081174ab7e|4163b31e-440b-4991-b5c3-48d0515250ef|0.18
1dd7c3cb-2d58-4dad-ae15-c9081174ab7e|6fcf4638-e7c7-4978-9302-9a7b63a3d57c|0.23
1de91afd-9da2-47ab-a7e7-19bf931709a4|262f21a3-ae78-46f4-a5f9-5a1f502caa90|0.55
1de91afd-9da2-47ab-a7e7-19bf931709a4|86c892cf-09a3-44c8-b9d1-814d93dbcbb4|0.58
1de91afd-9da2-47ab-a7e7-19bf931709a4|c6a26e11-bdf1-47a1-849d-fdcf819d458d|0.58
1de948c1-192a-4810-afb7-48548217a912|0f905036-055f-41d9-b292-e3c02617a193|0.09
1de948c1-192a-4810-afb7-48548217a912|c84a055d-00fe-4789-a054-f4a62914ff6e|0.09
1de948c1-192a-4810-afb7-48548217a912|d051a141-92cd-4800-b0ee-6c8c31ea5838|0.13
1e2aaeff-5bf1-4649-9f09-9ebbd5cc3501|2515bd46-ccd4-4561-97d1-b9544608a76e|0.42
1e2aaeff-5bf1-4649-9f09-9ebbd5cc3501|86ca306c-ab99-420a-9e2a-aa73c5c4de22|0.37
1e2aaeff-5bf1-4649-9f09-9ebbd5cc3501|a4869ae9-2dfe-48cc-bd97-f803880f3407|0.49
1e331638-3f66-4641-9c49-56a94235f94c|068c2787-58ff-468e-bbb6-c4e5dd6ee482|0.39
1e331638-3f66-4641-9c49-56a94235f94c|30f3ea93-882a-4525-841c-1d5b4b64076f|0.42
1e331638-3f66-4641-9c49-56a94235f94c|e937449a-d9e0-4ab7-9ea5-4d3ac673be6d|0.32
1e3c3e4d-a888-426e-aaf0-022c8b5d743d|3a8a7f87-d394-42cd-804b-7a32375b90f0|0.34
1e3c3e4d-a888-426e-aaf0-022c8b5d743d|5c082067-ea18-4ccb-8c43-e70b18ad8120|0.38
1e3c3e4d-a888-426e-aaf0-022c8b5d743d|bc6649ff-05f8-4c98-9db6-9be0d13883a9|0.34
1e3c569b-e7ef-46b4-943a-2768a9969961|3caa57c9-d360-4ce4-8000-34a983666ba7|0.26
1e3c569b-e7ef-46b4-943a-2768a9969961|7dbb116c-a4e7-41e8-9f28-c8a738d93e28|0.24
1e3c569b-e7ef-46b4-943a-2768a9969961|95cd3d64-20d0-4681-857d-d6c63d07349f|0.34
1e55f5e3-2f02-434b-997b-9a9f3eb745e8|05ebeb56-6ceb-488d-ba91-ed15088efc8e|0.29
1e55f5e3-2f02-434b-997b-9a9f3eb745e8|8862c29b-3810-4fbc-85c7-c9ee87535f73|0.29
1e55f5e3-2f02-434b-997b-9a9f3eb745e8|c89afd9a-7dad-4bae-9315-5fcadd9ad8b6|0.29
1e9e18cb-80b6-4598-acdb-ae3b51047720|96430121-2757-4e96-9d6f-7517b25db4f7|0.17
1e9e18cb-80b6-4598-acdb-ae3b51047720|c3abb0cb-c78c-4136-b9f9-f9feca9179fa|0.25
1e9e18cb-80b6-4598-acdb-ae3b51047720|d26a941d-443a-4301-a648-3cb3a4427775|0.25
1eb56b85-af25-43d4-9e35-73d8ee78e228|78ed3811-f421-45e5-9574-31364c76af67|0.39
1eb56b85-af25-43d4-9e35-73d8ee78e228|b6c851d1-bf09-40aa-aa50-47dde84e7d50|0.35
1eb56b85-af25-43d4-9e35-73d8ee78e228|f235bc5a-dbf6-4f9e-bbdb-cf313d32b75b|0.37
1ee1b792-4d5f-4555-be4e-ce7e4c05d1a9|0b14d5d7-1bbe-4403-b9e6-7b0f37fc44fc|0.58
1ee1b792-4d5f-4555-be4e-ce7e4c05d1a9|7daa8fed-9a78-4fe2-afc2-153fc423040b|0.55
1ee1b792-4d5f-4555-be4e-ce7e4c05d1a9|fc1da244-880f-407d-bfa7-789a2f468ea0|0.55
1ee8dfca-19b0-4e1a-88ed-68548f80951b|00fdad73-4551-4e43-b256-1d4a3759db1e|0.96
1ee8dfca-19b0-4e1a-88ed-68548f80951b|4311b9e0-064e-41bc-b120-5eb21f337780|0.96
1ee8dfca-19b0-4e1a-88ed-68548f80951b|b87a7a27-ee74-4e5e-b274-84a3cab27bf4|1.00
1f137f0b-7097-4583-9d1b-b69e57369319|976cbfcc-8958-4800-a435-71d15405a42a|0.49
1f137f0b-7097-4583-9d1b-b69e57369319|b6beb46d-9ed2-4a66-9117-7e3f21f234dd|0.49
1f137f0b-7097-4583-9d1b-b69e57369319|f89b12a1-689f-4a4f-8695-abb620810f1e|0.45
1f1a45a8-8f5c-4b66-a8a1-e02490addc55|1a8bda86-307e-4cc0-a945-ceb678ff1471|0.19
1f1a45a8-8f5c-4b66-a8a1-e02490addc55|26087cc4-6226-41b0-9f97-9564ebe90dce|0.19
1f1a45a8-8f5c-4b66-a8a1-e02490addc55|4779055b-f769-4c6d-8e0e-088bb74cfce9|0.19
1f2b8092-1787-4ef4-9282-cf81ce4b4d76|73d77554-2016-46fa-ac3d-44a02e8d1a89|0.42
1f2b8092-1787-4ef4-9282-cf81ce4b4d76|b206a740-c7eb-407d-9cdb-93502368c4d8|0.42
1f2b8092-1787-4ef4-9282-cf81ce4b4d76|eedbf8b1-9432-4f42-ab7f-db5cd3eb2a05|0.39
1f305576-f57c-42c7-a139-728c72393cd4|30f3ea93-882a-4525-841c-1d5b4b64076f|0.41
1f305576-f57c-42c7-a139-728c72393cd4|60bc7374-9fa1-4bbd-b936-2676fca0bfb6|0.38
1f305576-f57c-42c7-a139-728c72393cd4|c01cdf85-3ce0-4d12-ae86-e4e63493fafa|0.31
1f31c047-3d72-45fe-83ff-91bd826913c6|094b9f9b-7e89-4f34-adbb-fbaf7246f7a4|0.14
1f31c047-3d72-45fe-83ff-91bd826913c6|6f74ebc4-ab7e-42a8-ad94-921f3d0ef0c6|0.14
1f31c047-3d72-45fe-83ff-91bd826913c6|89a6d6e5-8362-4b99-b745-1c68bffbda77|0.31
1f5932eb-b36d-44e1-a063-7aa9e228af51|2ae76ccc-f02e-4eb6-b693-fff70ba8f409|0.96
1f5932eb-b36d-44e1-a063-7aa9e228af51|3f74aad8-2d60-4be2-b059-8dba5568d530|0.94
1f5932eb-b36d-44e1-a063-7aa9e228af51|8d703e8f-1e57-4246-8a6b-cb87a760d4ab|1.00
1f665529-96e9-46c1-99f4-9ffbf9ffa036|2a04a1df-a3b9-403e-a245-e7f93fdddd44|0.14
1f665529-96e9-46c1-99f4-9ffbf9ffa036|c6bd511a-d966-4df9-a48e-4f800354f268|0.14
1f665529-96e9-46c1-99f4-9ffbf9ffa036|cd4f41a5-87a6-4b3c-8ee3-14e6f457c365|0.23
1f8314c2-01bd-4af4-babc-04d7034591b8|4fef1907-cf82-413b-841a-02ef57e299a6|0.13
1f8314c2-01bd-4af4-babc-04d7034591b8|a9bcc9e0-5be7-47a0-818b-acad10fe90d9|0.15
1f8314c2-01bd-4af4-babc-04d7034591b8|c40ef517-d4ab-4932-b184-9c2ea5b24fe2|0.15
1f8967ce-9faa-4d56-a656-50e041f7d07e|7bf11599-d0bb-4789-9886-55c87f5da449|0.81
1f8967ce-9faa-4d56-a656-50e041f7d07e|ada3fc30-c205-4279-90b8-ed5c7c467626|0.75
1f8967ce-9faa-4d56-a656-50e041f7d07e|e5257110-e7f1-453a-a2dc-bd374945bc4a|0.75
1f958638-066f-470c-9549-a9070ba280a6|1c36dd08-f6a7-43f2-a889-beebedb71c25|0.38
1f958638-066f-470c-9549-a9070ba280a6|579254cf-6d69-4889-9000-9c79dc568644|0.38
1f958638-066f-470c-9549-a9070ba280a6|fde4372d-8293-42de-afbb-8b5a9b274fe7|0.38
1f97f6e6-0ac7-4e77-88ab-2e3801c5a223|53d2052f-edc0-4f44-8be1-164526412bfe|0.29
1f97f6e6-0ac7-4e77-88ab-2e3801c5a223|579254cf-6d69-4889-9000-9c79dc568644|0.34
1f97f6e6-0ac7-4e77-88ab-2e3801c5a223|c36fc197-1f5b-4563-acd8-6f1d06aa1c03|0.29
1fb92021-9576-4c85-8759-f6918e9f0ad4|190ec9a5-938c-45a5-bd9c-c12b1af33353|0.38
1fb92021-9576-4c85-8759-f6918e9f0ad4|7819669b-30c2-42e6-a1c4-0bcd6f0379ff|0.38
1fb92021-9576-4c85-8759-f6918e9f0ad4|a8d05b64-f60b-4dd9-91c2-e2e63d82f2f5|0.38
1fc60ca6-c3ea-4aeb-bf3b-350c0c5e7f93|1b5ccfe7-1cc3-4f02-974c-f852d3faf57e|0.29
1fc60ca6-c3ea-4aeb-bf3b-350c0c5e7f93|2104ee38-2fd1-4647-8f60-d2200f069805|0.38
1fc60ca6-c3ea-4aeb-bf3b-350c0c5e7f93|e5e3ea36-4ed9-4c57-987c-9974385551a8|0.33
1ff5cf0d-e81f-4287-ba00-096816b16777|270528cf-2bf9-463d-aeaa-d169b1f767c1|0.14
1ff5cf0d-e81f-4287-ba00-096816b16777|8908d5aa-ac58-465e-9b75-7e02ed4af3a9|0.14
1ff5cf0d-e81f-4287-ba00-096816b16777|ee646fa1-3f09-4e43-9275-3aa958ca00ae|0.14
1ff61522-8947-4c95-b589-cb0e0539a62b|0e99c929-364f-4b0a-8a64-2aab42420f00|0.43
1ff61522-8947-4c95-b589-cb0e0539a62b|b2cede50-82bb-4684-9f11-1930e12ad672|0.60
1ff61522-8947-4c95-b589-cb0e0539a62b|d7d986e1-7333-431b-9719-0c5c6939e360|0.51
2026adb2-62d7-4b92-9ccb-105abdebe37d|7f0fe7d3-54c6-41e9-88ba-9d4f0f1a46b4|0.41
2026adb2-62d7-4b92-9ccb-105abdebe37d|86ca306c-ab99-420a-9e2a-aa73c5c4de22|0.60
2026adb2-62d7-4b92-9ccb-105abdebe37d|8c0f59c9-9a47-42e7-8287-aab19df4e6ab|0.43
202e1870-77d7-4efa-bf2c-7a032af30b7e|96e139de-0756-45ad-b512-f7c2109a72b1|0.43
202e1870-77d7-4efa-bf2c-7a032af30b7e|dc54d531-70b5-4301-bc75-da76c2dfac1a|0.43
202e1870-77d7-4efa-bf2c-7a032af30b7e|e2c38c87-2bcf-492a-a78e-3be9480481cc|0.43
203ea2ee-bbee-4aaf-83d7-2f2225f916e3|0cd729a6-ed11-4338-ac4b-d4b924390128|0.19
203ea2ee-bbee-4aaf-83d7-2f2225f916e3|acf69cab-8629-45c8-ae10-c8fb15f474b6|0.14
